Fecha,Precio_Apertura,Precio_Máximo,Precio_Mínimo,Precio_Cierre,Volumen
13/7/19,11813126953,11841957031,10908479492,11392378906,21042616384
14/7/19,11381020508,11451204102,10234576172,10256058594,22486000001
15/7/19,10257838867,11052766602,9992006836,10895089844,25384047207
16/7/19,10896653320,10996632813,9448106445,9477641602,24151199070
17/7/19,9471213867,9963134766,9163134766,9693802734,24569921549
18/7/19,9698502930,10736842773,9376798828,10666482422,25187024648
19/7/19,10653956055,10716980469,10229628906,10530732422,20727426310
20/7/19,10525819336,11048662109,10451276367,10767139648,20206615155
21/7/19,10777529297,10841887695,10389599609,10599105469,17130580467
22/7/19,10596948242,10651791016,10154921875,10343106445,16334414913
23/7/19,10346748047,10346748047,9883594727,9900767578,17851916995
24/7/19,9887730469,9908796875,9614306641,9811925781,17398734322
25/7/19,9809096680,10154253906,9773957031,9911841797,15821952090
26/7/19,9913126953,9916517578,9717982422,9870303711,14495714483
27/7/19,9871165039,10167320313,9411521484,9477677734,16817809536
28/7/19,9491626953,9575544922,9252296875,9552860352,13738687093
29/7/19,9548178711,9681648438,9472948242,9519145508,13791445323
30/7/19,9522329102,9701759766,9437335938,9607423828,13829811132
31/7/19,9604050781,10085627930,9598097656,10085627930,16631520648
1/8/19,10077442383,10446919922,9922019531,10399668945,17165337858
2/8/19,10402042969,10657953125,10371013672,10518174805,17489094082
3/8/19,10519278320,10946781250,10503504883,10821726563,15352685061
4/8/19,10821632813,11009207031,10620278320,10970184570,16530894787
5/8/19,10960735352,11895091797,10960735352,11805653320,23875988832
6/8/19,11811544922,12273821289,11290731445,11478168945,23635107660
7/8/19,11476193359,12036990234,11433701172,11941968750,22194988641
8/8/19,11954040039,11979419922,11556167969,11966407227,19481591730
9/8/19,11953469727,11970458008,11709745117,11862936523,18339989960
10/8/19,11861556641,11915655273,11323898438,11354024414,18125355447
11/8/19,11349740234,11523579102,11248294922,11523579102,15774371518
12/8/19,11528189453,11528189453,11320951172,11382616211,13647198229
13/8/19,11385052734,11420049805,10830327148,10895830078,16681503537
14/8/19,10889487305,10889556641,10028135742,10051704102,19990838300
15/8/19,10038421875,10437411133,9675316406,10311545898,22899115082
16/8/19,10319419922,10524349609,9855478516,10374338867,20228207096
17/8/19,10358722656,10452625000,10086698242,10231744141,13778035685
18/8/19,10233005859,10487070313,10119094727,10345810547,12999813869
19/8/19,10350283203,10916053711,10313204102,10916053711,16038264603
20/8/19,10916346680,10947041992,10618960938,10763232422,15053082175
21/8/19,10764572266,10798729492,9962721680,10138049805,19473084768
22/8/19,10142521484,10232996094,9831462891,10131055664,17097508856
23/8/19,10136309570,10442443359,10078192383,10407964844,15627023886
24/8/19,10407644531,10418020508,9982296875,10159960938,15451030650
25/8/19,10160737305,10304622070,10008789063,10138517578,14153856610
26/8/19,10126299805,10512328125,10126299805,10370820313,18438654080
27/8/19,10372826172,10381328125,10087300781,10185500000,14762609503
28/8/19,10203426758,10279366211,9716656250,9754422852,17603790323
29/8/19,9756786133,9756786133,9421629883,9510200195,17045878501
30/8/19,9514844727,9656124023,9428302734,9598173828,13595263986
31/8/19,9597539063,9673220703,9531799805,9630664063,11454806419
1/9/19,9630592773,9796755859,9582944336,9757970703,11445355859
2/9/19,9757473633,10396591797,9730650391,10346760742,17248102294
3/9/19,10345725586,10736104492,10308547852,10623540039,19384917989
4/9/19,10621180664,10762644531,10434709961,10594493164,16742664769
5/9/19,10588183594,10627269531,10516417969,10575533203,14551239508
6/9/19,10578198242,10898761719,10292299805,10353302734,19536574783
7/9/19,10353931641,10558673828,10348918945,10517254883,15307366476
8/9/19,10518114258,10595637695,10409090820,10441276367,13670567493
9/9/19,10443228516,10450311523,10144929688,10334974609,17595943368
10/9/19,10336408203,10394353516,10020573242,10115975586,14906809639
11/9/19,10123035156,10215948242,9980776367,10178372070,15428063426
12/9/19,10176819336,10442253906,10099242188,10410126953,15323563925
13/9/19,10415362305,10441489258,10226596680,10360546875,14109864675
14/9/19,10345403320,10422133789,10291694336,10358048828,13468713124
15/9/19,10356465820,10387035156,10313092773,10347712891,12043433567
16/9/19,10347222656,10386867188,10189744141,10276793945,15160167779
17/9/19,10281513672,10296771484,10199739258,10241272461,15304603363
18/9/19,10247795898,10275928711,10191469727,10198248047,16169268880
19/9/19,10200496094,10295668945,9851692383,10266415039,19937691247
20/9/19,10266318359,10285872070,10132186523,10181641602,14734189639
21/9/19,10183648438,10188097656,10000708008,10019716797,13425266806
22/9/19,10024115234,10074444336,9922533203,10070392578,13199651698
23/9/19,10067962891,10074238281,9727143555,9729324219,15144925408
24/9/19,9729321289,9804317383,8370801758,8620566406,25002886689
25/9/19,8603428711,8744828125,8325396484,8486993164,21744728353
26/9/19,8487669922,8515685547,7895629395,8118967773,19258205289
27/9/19,8113101074,8271520508,7965922852,8251845703,16408941156
28/9/19,8251273438,8285617188,8125431641,8245915039,14141152736
29/9/19,8246037109,8261707031,7990497070,8104185547,13034629109
30/9/19,8104226563,8314231445,7830758789,8293868164,17115474183
1/10/19,8299720703,8497692383,8232679688,8343276367,15305343413
2/10/19,8344212891,8393041992,8227695313,8393041992,13125712443
3/10/19,8390774414,8414227539,8146437012,8259992188,13668823409
4/10/19,8259494141,8260055664,8151236816,8205939453,13139456229
5/10/19,8210149414,8215526367,8071120605,8151500488,12200497197
6/10/19,8149876953,8161410156,7958850586,7988155762,13160830305
7/10/19,7989120605,8308450195,7905766113,8245623047,18009742607
8/10/19,8246849609,8332714844,8185763184,8228783203,15592264032
9/10/19,8229840820,8627706055,8169298828,8595740234,19384942333
10/10/19,8585280273,8625272461,8471933594,8586473633,17618660671
11/10/19,8585262695,8721780273,8316181641,8321756836,19604381101
12/10/19,8315665039,8415242188,8313340820,8336555664,14532641605
13/10/19,8336902344,8470988281,8276612305,8321005859,13808286059
14/10/19,8320832031,8390208984,8284130859,8374686523,15151387859
15/10/19,8373458008,8410714844,8182706543,8205369141,15220412632
16/10/19,8204674805,8216812500,7985089844,8047526855,16071646996
17/10/19,8047812500,8134831543,8000942871,8103911133,14313052244
18/10/19,8100933594,8138413574,7902164063,7973207520,15651592610
19/10/19,7973803711,8082629395,7944776855,7988560547,13797825640
20/10/19,7997807129,8281818359,7949439453,8222078125,15504249442
21/10/19,8225115234,8296694336,8196416016,8243720703,15868748866
22/10/19,8243402344,8296651367,8074462891,8078203125,16803377857
23/10/19,8076228516,8092999512,7469322754,7514671875,21942878958
24/10/19,7509728027,7532867676,7446988770,7493488770,16268708849
25/10/19,7490703125,8691540039,7479984375,8660700195,28705065488
26/10/19,8667577148,10021744141,8662622070,9244972656,44496255609
27/10/19,9241707031,9749529297,9112541992,9551714844,32593129501
28/10/19,9565101563,9805118164,9256148438,9256148438,30948255332
29/10/19,9248440430,9516180664,9232648438,9427687500,28426779937
30/10/19,9422462891,9426874023,9085370117,9205726563,27706531577
31/10/19,9202458008,9383161133,9028717773,9199584961,26583653947
1/11/19,9193992188,9275657227,9132047852,9261104492,24324691031
2/11/19,9259783203,9377486328,9249587891,9324717773,21242676385
3/11/19,9324787109,9379806641,9141251953,9235354492,21132220847
4/11/19,9235607422,9505051758,9191485352,9412612305,26170255634
5/11/19,9413004883,9457417969,9256931641,9342527344,26198609048
6/11/19,9340864258,9423237305,9305909180,9360879883,23133895765
7/11/19,9352393555,9368476563,9202353516,9267561523,22700383839
8/11/19,9265368164,9272759766,8775534180,8804880859,24333037836
9/11/19,8809468750,8891818359,8793163086,8813582031,17578630606
10/11/19,8812489258,9103826172,8806162109,9055526367,20587919881
11/11/19,9056917969,9081279297,8700608398,8757788086,20265510765
12/11/19,8759751953,8853768555,8685427734,8815662109,20309769107
13/11/19,8812033203,8836841797,8761651367,8808262695,17545755405
14/11/19,8811936523,8826943359,8692551758,8708094727,19084739975
15/11/19,8705708008,8730873047,8484843750,8491992188,21796856471
16/11/19,8491166016,8591997070,8473973633,8550760742,16495389808
17/11/19,8549470703,8727789063,8500967773,8577975586,18668638897
18/11/19,8573980469,8653280273,8273573242,8309286133,21579470673
19/11/19,8305134766,8408516602,8099963379,8206145508,21083613816
20/11/19,8203613281,8237240234,8010511719,8027268066,20764300437
21/11/19,8023644531,8110098145,7597381836,7642750000,22514243371
22/11/19,7643569336,7697382813,6936706543,7296577637,34242315785
23/11/19,7296164551,7442258789,7151417969,7397796875,21008924418
24/11/19,7398633789,7408577148,7029289063,7047916992,30433517289
25/11/19,7039977051,7319856934,6617166992,7146133789,42685231262
26/11/19,7145159180,7320230469,7098572266,7218371094,21129505542
27/11/19,7220880859,7619693359,6974174316,7531663574,23991412764
28/11/19,7536820313,7730072754,7454121582,7463105957,19050116751
29/11/19,7466727051,7781179688,7460756348,7761243652,19709695456
30/11/19,7764057129,7836102051,7515849609,7569629883,17158194786
1/12/19,7571616211,7571616211,7291341797,7424292480,18720708479
2/12/19,7424036133,7474818848,7233399414,7321988281,17082040706
3/12/19,7323975586,7418858887,7229356934,7320145508,14797485769
4/12/19,7320125000,7539784668,7170922852,7252034668,21664240918
5/12/19,7253241699,7743431641,7232676758,7448307617,18816085231
6/12/19,7450561523,7546996582,7392175293,7546996582,18104466307
7/12/19,7547265625,7589951660,7525711426,7556237793,15453520564
8/12/19,7551338867,7634606445,7476091309,7564345215,15409908086
9/12/19,7561795410,7618091797,7365985352,7400899414,17872021272
10/12/19,7397134277,7424022949,7246043945,7278119629,18249031195
11/12/19,7277197754,7324156250,7195527344,7217427246,16350490689
12/12/19,7216738770,7266639648,7164741211,7243134277,18927080224
13/12/19,7244662109,7293560547,7227122559,7269684570,17125736940
14/12/19,7268902832,7308836426,7097208984,7124673828,17137029730
15/12/19,7124239746,7181075684,6924375977,7152301758,16881129804
16/12/19,7153663086,7171168945,6903682617,6932480469,20213265950
17/12/19,6931315430,6964075195,6587974121,6640515137,22363804217
18/12/19,6647698242,7324984863,6540049316,7276802734,31836522778
19/12/19,7277590820,7346602539,7041381836,7202844238,25904604416
20/12/19,7208636719,7257921875,7086124023,7218816406,22633815180
21/12/19,7220593750,7223226074,7112735840,7191158691,19312552168
22/12/19,7191188477,7518033203,7167179199,7511588867,23134537956
23/12/19,7508902344,7656176270,7326192383,7355628418,27831788041
24/12/19,7354393066,7535716797,7269528809,7322532227,22991622105
25/12/19,7325755859,7357020020,7220991211,7275155762,21559505149
26/12/19,7274799316,7388302734,7200386719,7238966797,22787010034
27/12/19,7238141113,7363529297,7189934082,7290088379,22777360996
28/12/19,7289031250,7399041016,7286905273,7317990234,21365673026
29/12/19,7317647461,7513948242,7279865234,7422652832,22445257702
30/12/19,7420272949,7454824219,7276308105,7292995117,22874131672
31/12/19,7294438965,7335290039,7169777832,7193599121,21167946112
1/1/20,7194892090,7254330566,7174944336,7200174316,18565664997
2/1/20,7202551270,7212155273,6935270020,6985470215,20802083465
3/1/20,6984428711,7413715332,6914996094,7344884277,28111481032
4/1/20,7345375488,7427385742,7309514160,7410656738,18444271275
5/1/20,7410451660,7544497070,7400535645,7411317383,19725074095
6/1/20,7410452148,7781867188,7409292969,7769219238,23276261598
7/1/20,7768682129,8178215820,7768227539,8163692383,28767291327
8/1/20,8161935547,8396738281,7956774414,8079862793,31672559265
9/1/20,8082295898,8082295898,7842403809,7879071289,24045990466
10/1/20,7878307617,8166554199,7726774902,8166554199,28714583844
11/1/20,8162190918,8218359375,8029642090,8037537598,25521165085
12/1/20,8033261719,8200063477,8009059082,8192494141,22903438381
13/1/20,8189771973,8197788086,8079700684,8144194336,22482910688
14/1/20,8140933105,8879511719,8140933105,8827764648,44841784107
15/1/20,8825343750,8890117188,8657187500,8807010742,40102834650
16/1/20,8812481445,8846460938,8612095703,8723786133,31313981931
17/1/20,8725209961,8958122070,8677316406,8929038086,36372139320
18/1/20,8927211914,9012198242,8827332031,8942808594,32337772627
19/1/20,8941445313,9164362305,8620080078,8706245117,34217320471
20/1/20,8704631836,8745590820,8560473633,8657642578,26422375678
21/1/20,8658991211,8755706055,8544520508,8745894531,24097418512
22/1/20,8744210938,8792994141,8636747070,8680875977,22600204051
23/1/20,8680650391,8687747070,8333637695,8406515625,25770680779
24/1/20,8405567383,8514666992,8266840820,8445434570,24397913026
25/1/20,8440119141,8458453125,8296218750,8367847656,19647331549
26/1/20,8364410156,8602401367,8325498047,8596830078,22177678796
27/1/20,8597308594,8977726563,8597308594,8909819336,28647338393
28/1/20,8912524414,9358589844,8908447266,9358589844,34398744403
29/1/20,9357470703,9406431641,9269467773,9316629883,30682598115
30/1/20,9316016602,9553125977,9230897461,9508993164,32378792851
31/1/20,9508313477,9521706055,9230776367,9350529297,29432489719
1/2/20,9346357422,9439323242,9313239258,9392875000,25922656496
2/2/20,9389820313,9468797852,9217824219,9344365234,30835736946
3/2/20,9344683594,9540372070,9248633789,9293521484,30934096509
4/2/20,9292841797,9331265625,9112811523,9180962891,29893183716
5/2/20,9183416016,9701299805,9163704102,9613423828,35222060874
6/2/20,9617821289,9824619141,9539818359,9729801758,37628823716
7/2/20,9726002930,9834716797,9726002930,9795943359,34522718159
8/2/20,9793070313,9876749023,9678910156,9865119141,35172043762
9/2/20,9863894531,10129435547,9850392578,10116673828,35807884663
10/2/20,10115559570,10165765625,9784563477,9856611328,39386548075
11/2/20,9855891602,10210052734,9729334961,10208236328,37648059389
12/2/20,10202387695,10393611328,10202387695,10326054688,43444303830
13/2/20,10323960938,10457626953,10116161133,10214379883,49356071373
14/2/20,10211550781,10321996094,10125534180,10312116211,43338264162
15/2/20,10313856445,10341555664,9874427734,9889424805,43865054831
16/2/20,9889179688,10053968750,9722386719,9934433594,43374780305
17/2/20,9936560547,9938815430,9507637695,9690142578,45998298413
18/2/20,9691230469,10161935547,9632382813,10141996094,47271023953
19/2/20,10143798828,10191675781,9611223633,9633386719,46992019710
20/2/20,9629325195,9643216797,9507900391,9608475586,44925260237
21/2/20,9611782227,9723014648,9589743164,9686441406,40930547513
22/2/20,9687707031,9698231445,9600728516,9663181641,35838025154
23/2/20,9663318359,9937404297,9657791016,9924515625,41185185761
24/2/20,9921583008,9951746094,9537042969,9650174805,45080496648
25/2/20,9651312500,9652737305,9305021484,9341705078,42515259129
26/2/20,9338290039,9354778320,8704426758,8820522461,50420050762
27/2/20,8825093750,8932892578,8577199219,8784494141,45470195695
28/2/20,8788728516,8890456055,8492932617,8672455078,44605450443
29/2/20,8671212891,8775631836,8599508789,8599508789,35792392544
1/3/20,8599758789,8726796875,8471212891,8562454102,35349164300
2/3/20,8563264648,8921308594,8532630859,8869669922,42857674409
3/3/20,8865387695,8901598633,8704990234,8787786133,42386715821
4/3/20,8788541992,8843366211,8712431641,8755246094,34746706368
5/3/20,8760285156,9142054688,8757253906,9078762695,39698054597
6/3/20,9078308594,9167695313,9032079102,9122545898,40826885651
7/3/20,9121600586,9163220703,8890744141,8909954102,36216930370
8/3/20,8908206055,8914343750,8105252930,8108116211,39973102121
9/3/20,8111146484,8177793457,7690098145,7923644531,46936995808
10/3/20,7922146973,8136945313,7814763184,7909729492,42213940994
11/3/20,7910089844,7950814453,7642812500,7911430176,38682762605
